ds,yhat,company,model
2007-03-02,2.548344248338709,Apple,Prophet
2007-03-05,2.483195804555687,Apple,Prophet
2007-03-06,2.466432974720877,Apple,Prophet
2007-03-07,2.466946264516825,Apple,Prophet
2007-03-08,2.393179414160847,Apple,Prophet
2007-03-09,2.305950712318272,Apple,Prophet
2007-03-12,2.360444103562476,Apple,Prophet
2007-03-13,2.384117699113527,Apple,Prophet
2007-03-14,2.4243907182911624,Apple,Prophet
2007-03-15,2.389167531343735,Apple,Prophet
2007-03-16,2.3387624422801623,Apple,Prophet
2007-03-19,2.489064295468646,Apple,Prophet
2007-03-20,2.5386172963211275,Apple,Prophet
2007-03-21,2.6013126940213356,Apple,Prophet
2007-03-22,2.5848976870190867,Apple,Prophet
2007-03-23,2.549597771110159,Apple,Prophet
2007-03-26,2.723111298442069,Apple,Prophet
2007-03-27,2.7733858345127085,Apple,Prophet
2007-03-28,2.833612668416938,Apple,Prophet
2007-03-29,2.8118024521252853,Apple,Prophet
2007-03-30,2.768483003859535,Apple,Prophet
2007-04-02,2.9056334301672067,Apple,Prophet
2007-04-03,2.940914476445373,Apple,Prophet
2007-04-04,2.9853381681665474,Apple,Prophet
2007-04-05,2.9472815730141364,Apple,Prophet
2007-04-09,2.9783052422909537,Apple,Prophet
2007-04-10,2.9998220452248456,Apple,Prophet
2007-04-11,3.031685565180115,Apple,Prophet
2007-04-12,2.9824154184292886,Apple,Prophet
2007-04-13,2.912988588950579,Apple,Prophet
2007-04-16,2.983409418657848,Apple,Prophet
2007-04-17,3.0011102474492892,Apple,Prophet
2007-04-18,3.03050189528433,Apple,Prophet
2007-04-19,2.9799851703063602,Apple,Prophet
2007-04-20,2.9103957309966852,Apple,Prophet
2007-04-23,2.9851933674633795,Apple,Prophet
2007-04-24,3.0053910799803596,Apple,Prophet
2007-04-25,3.0375067746619293,Apple,Prophet
2007-04-26,2.989776555156865,Apple,Prophet
2007-04-27,2.922884421213102,Apple,Prophet
2007-04-30,3.0039892901041587,Apple,Prophet
2007-05-01,3.0253843809415604,Apple,Prophet
2007-05-02,3.0581482309697234,Apple,Prophet
2007-05-03,3.0104949186461085,Apple,Prophet
2007-05-04,2.943109688919873,Apple,Prophet
2007-05-07,3.019642373169799,Apple,Prophet
2007-05-08,3.0386797162262607,Apple,Prophet
2007-05-09,3.068801359591129,Apple,Prophet
2007-05-10,3.018313993933364,Apple,Prophet
2007-05-11,2.947999263954764,Apple,Prophet
2007-05-14,3.0161175164771716,Apple,Prophet
2007-05-15,3.0327617450287168,Apple,Prophet
2007-05-16,3.0608154586734253,Apple,Prophet
2007-05-17,3.0086377370382626,Apple,Prophet
2007-05-18,2.9370476312407616,Apple,Prophet
2007-05-21,3.003966664650496,Apple,Prophet
2007-05-22,3.021054938308036,Apple,Prophet
2007-05-23,3.0499233349242107,Apple,Prophet
2007-05-24,2.998882518917761,Apple,Prophet
2007-05-25,2.928694547015488,Apple,Prophet
2007-05-29,3.0196821550662265,Apple,Prophet
2007-05-30,3.0503262093019536,Apple,Prophet
2007-05-31,3.0009685666714088,Apple,Prophet
2007-06-01,2.9323369405557482,Apple,Prophet
2007-06-04,3.0082003053083257,Apple,Prophet
2007-06-05,3.0281207877706047,Apple,Prophet
2007-06-06,3.0597145321550108,Apple,Prophet
2007-06-07,3.0113110030799835,Apple,Prophet
2007-06-08,2.9437187748005087,Apple,Prophet
2007-06-11,3.0242151735445804,Apple,Prophet
2007-06-12,3.0465649402290005,Apple,Prophet
2007-06-13,3.081231568154343,Apple,Prophet
2007-06-14,3.036663956381362,Apple,Prophet
2007-06-15,2.973783636747734,Apple,Prophet
2007-06-18,3.0746188340351983,Apple,Prophet
2007-06-19,3.106043939535153,Apple,Prophet
2007-06-20,3.150992043261523,Apple,Prophet
2007-06-21,3.1179076820204332,Apple,Prophet
2007-06-22,3.0676789867459977,Apple,Prophet
2007-06-25,3.212691889332494,Apple,Prophet
2007-06-26,3.2605048866033495,Apple,Prophet
2007-06-27,3.3223952271760386,Apple,Prophet
2007-06-28,3.30660401626151,Apple,Prophet
2007-06-29,3.273795632945979,Apple,Prophet
2007-07-02,3.4693824300553535,Apple,Prophet
2007-07-03,3.5326390169722894,Apple,Prophet
2007-07-05,3.60598949287319,Apple,Prophet
2007-07-06,3.584523030935153,Apple,Prophet
2007-07-09,3.802675381051407,Apple,Prophet
2007-07-10,3.869165106918702,Apple,Prophet
2007-07-11,3.946314619687311,Apple,Prophet
2007-07-12,3.9421006078869523,Apple,Prophet
2007-07-13,3.9169839573371856,Apple,Prophet
2007-07-16,4.111332560827095,Apple,Prophet
2007-07-17,4.166109809720433,Apple,Prophet
2007-07-18,4.230010024786854,Apple,Prophet
2007-07-19,4.211272748961797,Apple,Prophet
2007-07-20,4.170649302775993,Apple,Prophet
2007-07-23,4.3157669196688655,Apple,Prophet
2007-07-24,4.354341834894271,Apple,Prophet
2007-07-25,4.402698189183737,Apple,Prophet
2007-07-26,4.3693918911551,Apple,Prophet
2007-07-27,4.315469533885058,Apple,Prophet
2007-07-30,4.430806175799736,Apple,Prophet
2007-07-31,4.4634635943837795,Apple,Prophet
2007-08-01,4.508111734592345,Apple,Prophet
2007-08-02,4.47335295249672,Apple,Prophet
2007-08-03,4.420226251998006,Apple,Prophet
2007-08-06,4.550544633177686,Apple,Prophet
2007-08-07,4.591831997771705,Apple,Prophet
2007-08-08,4.646524604394561,Apple,Prophet
2007-08-09,4.622918209538667,Apple,Prophet
2007-08-10,4.58171004725374,Apple,Prophet
2007-08-13,4.7485822248995575,Apple,Prophet
2007-08-14,4.800981532450519,Apple,Prophet
2007-08-15,4.865573296348765,Apple,Prophet
2007-08-16,4.850261117094851,Apple,Prophet
2007-08-17,4.815371101603814,Apple,Prophet
2007-08-20,4.986111940093871,Apple,Prophet
2007-08-21,5.033906252720982,Apple,Prophet
2007-08-22,5.090639229256009,Apple,Prophet
2007-08-23,5.0641164551107005,Apple,Prophet
2007-08-24,5.0146279082128755,Apple,Prophet
2007-08-27,5.1218393776604545,Apple,Prophet
2007-08-28,5.142392768449327,Apple,Prophet
2007-08-29,5.169259775007431,Apple,Prophet
2007-08-30,5.1105728072622,Apple,Prophet
2007-08-31,5.026996421418083,Apple,Prophet
2007-09-04,5.007950541334875,Apple,Prophet
2007-09-05,4.997904581865534,Apple,Prophet
2007-09-06,4.903218134878767,Apple,Prophet
2007-09-07,4.785047349311386,Apple,Prophet
2007-09-10,4.692010704683594,Apple,Prophet
2007-09-11,4.650689361474514,Apple,Prophet
2007-09-12,4.619520784456702,Apple,Prophet
2007-09-13,4.5074055314070725,Apple,Prophet
2007-09-14,4.375708326855229,Apple,Prophet
2007-09-17,4.266654274972988,Apple,Prophet
2007-09-18,4.228241517382174,Apple,Prophet
2007-09-19,4.203975576981338,Apple,Prophet
2007-09-20,4.102587053327555,Apple,Prophet
2007-09-21,3.9852140757720025,Apple,Prophet
2007-09-24,3.937708618117039,Apple,Prophet
2007-09-25,3.9247965877942432,Apple,Prophet
2007-09-26,3.927842466600767,Apple,Prophet
2007-09-27,3.855137873299886,Apple,Prophet
2007-09-28,3.767373085177543,Apple,Prophet
2007-10-01,3.8097967175860776,Apple,Prophet
2007-10-02,3.825816134572032,Apple,Prophet
2007-10-03,3.856623524561812,Apple,Prophet
2007-10-04,3.8101710723283895,Apple,Prophet
2007-10-05,3.7468500140949357,Apple,Prophet
2007-10-08,3.8494541689891357,Apple,Prophet
2007-10-09,3.8806324328136452,Apple,Prophet
2007-10-10,3.924018244689553,Apple,Prophet
2007-10-11,3.887563291247903,Apple,Prophet
2007-10-12,3.8317079201573647,Apple,Prophet
2007-10-15,3.9426915060161143,Apple,Prophet
2007-10-16,3.9725806000061397,Apple,Prophet
2007-10-17,4.01301348875577,Apple,Prophet
2007-10-18,3.972205812409252,Apple,Prophet
2007-10-19,3.9108782819592585,Apple,Prophet
2007-10-22,4.001643986398643,Apple,Prophet
2007-10-23,4.024491209446797,Apple,Prophet
2007-10-24,4.058188455584699,Apple,Prophet
2007-10-25,4.011199358533108,Apple,Prophet
2007-10-26,3.9444681259774863,Apple,Prophet
2007-10-29,4.025476982231057,Apple,Prophet
2007-10-30,4.04765080268815,Apple,Prophet
2007-10-31,4.082087536702656,Apple,Prophet
2007-11-01,4.037269411080839,Apple,Prophet
2007-11-02,3.9741228895620186,Apple,Prophet
2007-11-05,4.0736822865127795,Apple,Prophet
2007-11-06,4.104258685008259,Apple,Prophet
2007-11-07,4.147954061853888,Apple,Prophet
2007-11-08,4.1130688571079075,Apple,Prophet
2007-11-09,4.06033419890557,Apple,Prophet
2007-11-12,4.191945751966353,Apple,Prophet
2007-11-13,4.23279117832787,Apple,Prophet
2007-11-14,4.286219542017668,Apple,Prophet
2007-11-15,4.260351938055215,Apple,Prophet
2007-11-16,4.215757083810773,Apple,Prophet
2007-11-19,4.365209773290546,Apple,Prophet
2007-11-20,4.409490573077775,Apple,Prophet
2007-11-21,4.46500224304661,Apple,Prophet
2007-11-23,4.39459866581176,Apple,Prophet
2007-11-26,4.5343024852344005,Apple,Prophet
2007-11-27,4.572971194287652,Apple,Prophet
2007-11-28,4.621846955823255,Apple,Prophet
2007-11-29,4.589143974011662,Apple,Prophet
2007-11-30,4.535556284308505,Apple,Prophet
2007-12-03,4.646719654974855,Apple,Prophet
2007-12-04,4.675100915871414,Apple,Prophet
2007-12-05,4.713486635659767,Apple,Prophet
2007-12-06,4.670187031638684,Apple,Prophet
2007-12-07,4.605979653388941,Apple,Prophet
2007-12-10,4.685769076257644,Apple,Prophet
2007-12-11,4.703988301405446,Apple,Prophet
2007-12-12,4.732391284218032,Apple,Prophet
2007-12-13,4.679287633630442,Apple,Prophet
2007-12-14,4.605443641030784,Apple,Prophet
2007-12-17,4.657103791322864,Apple,Prophet
2007-12-18,4.666113756475704,Apple,Prophet
2007-12-19,4.685345603615788,Apple,Prophet
2007-12-20,4.623088602123295,Apple,Prophet
2007-12-21,4.540097402753575,Apple,Prophet
2007-12-24,4.564420297425445,Apple,Prophet
2007-12-26,4.574861790308358,Apple,Prophet
2007-12-27,4.504024810097044,Apple,Prophet
2007-12-28,4.41279497552934,Apple,Prophet
2007-12-31,4.4156990607555375,Apple,Prophet
2008-01-02,4.416083285927547,Apple,Prophet
2008-01-03,4.341968548127337,Apple,Prophet
2008-01-04,4.248847853575083,Apple,Prophet
2008-01-07,4.255923676079741,Apple,Prophet
2008-01-08,4.255502553305578,Apple,Prophet
2008-01-09,4.268538430319213,Apple,Prophet
2008-01-10,4.203624317815125,Apple,Prophet
2008-01-11,4.121801378260813,Apple,Prophet
2008-01-14,4.1749977458453715,Apple,Prophet
2008-01-15,4.193701080277338,Apple,Prophet
2008-01-16,4.227467529429874,Apple,Prophet
2008-01-17,4.184664634000208,Apple,Prophet
2008-01-18,4.1260675472699315,Apple,Prophet
2008-01-22,4.295460561182765,Apple,Prophet
2008-01-23,4.3528648567406805,Apple,Prophet
2008-01-24,4.332587981816392,Apple,Prophet
2008-01-25,4.294983493083375,Apple,Prophet
2008-01-28,4.471028058212797,Apple,Prophet
2008-01-29,4.524928633581504,Apple,Prophet
2008-01-30,4.5897964531953885,Apple,Prophet
2008-01-31,4.573310026169574,Apple,Prophet
2008-02-01,4.535604027529049,Apple,Prophet
2008-02-04,4.686692944791206,Apple,Prophet
2008-02-05,4.723951056565286,Apple,Prophet
2008-02-06,4.768133594510293,Apple,Prophet
2008-02-07,4.727096199194663,Apple,Prophet
2008-02-08,4.661220001350352,Apple,Prophet
2008-02-11,4.709523035472785,Apple,Prophet
2008-02-12,4.707865608406302,Apple,Prophet
2008-02-13,4.711648125460734,Apple,Prophet
2008-02-14,4.629289008843593,Apple,Prophet
2008-02-15,4.521757740782261,Apple,Prophet
2008-02-19,4.410542088949113,Apple,Prophet
2008-02-20,4.380005650407769,Apple,Prophet
2008-02-21,4.266483305971283,Apple,Prophet
2008-02-22,4.131422403300341,Apple,Prophet
2008-02-25,4.001937608086145,Apple,Prophet
2008-02-26,3.9539065983261574,Apple,Prophet
2008-02-27,3.919010658071966,Apple,Prophet
2008-02-28,3.806250073204322,Apple,Prophet
2008-02-29,3.677048353945129,Apple,Prophet
2008-03-03,3.5942872712606064,Apple,Prophet
2008-03-04,3.5706888253029865,Apple,Prophet
2008-03-05,3.5640543970934235,Apple,Prophet
2008-03-06,3.4829355720743607,Apple,Prophet
2008-03-07,3.388259517863667,Apple,Prophet
2008-03-10,3.4209017737689837,Apple,Prophet
2008-03-11,3.4377881057371718,Apple,Prophet
2008-03-12,3.4716717150071386,Apple,Prophet
2008-03-13,3.430533546235443,Apple,Prophet
2008-03-14,3.374753951735446,Apple,Prophet
2008-03-17,3.512659993278543,Apple,Prophet
2008-03-18,3.559423147065939,Apple,Prophet
2008-03-19,3.6200178987601728,Apple,Prophet
2008-03-20,3.602183765180024,Apple,Prophet
2008-03-24,3.7409926602035166,Apple,Prophet
2008-03-25,3.7927647060645064,Apple,Prophet
2008-03-26,3.854914435546806,Apple,Prophet
2008-03-27,3.835386244961357,Apple,Prophet
2008-03-28,3.79463887493558,Apple,Prophet
2008-03-31,3.9405451209365188,Apple,Prophet
2008-04-01,3.978864729166036,Apple,Prophet
2008-04-02,4.026281913113322,Apple,Prophet
2008-04-03,3.9911181431333964,Apple,Prophet
2008-04-04,3.934201648759379,Apple,Prophet
2008-04-07,4.031829788876898,Apple,Prophet
2008-04-08,4.055144954991881,Apple,Prophet
2008-04-09,4.088524149128467,Apple,Prophet
2008-04-10,4.040484149739784,Apple,Prophet
2008-04-11,3.9720064387044878,Apple,Prophet
2008-04-14,4.043730215651333,Apple,Prophet
2008-04-15,4.061424492977241,Apple,Prophet
2008-04-16,4.090636240243349,Apple,Prophet
2008-04-17,4.039798489963736,Apple,Prophet
2008-04-18,3.9697803351166616,Apple,Prophet
2008-04-21,4.042977320651514,Apple,Prophet
2008-04-22,4.062639901325322,Apple,Prophet
2008-04-23,4.094264871475027,Apple,Prophet
2008-04-24,4.046110239464273,Apple,Prophet
2008-04-25,3.9788777698295146,Apple,Prophet
2008-04-28,4.059576622137021,Apple,Prophet
2008-04-29,4.0810555077587,Apple,Prophet
2008-04-30,4.114008910599163,Apple,Prophet
2008-05-01,4.066642735757736,Apple,Prophet
2008-05-02,3.9996307579946806,Apple,Prophet
2008-05-05,4.077648020000147,Apple,Prophet
2008-05-06,4.097243368236746,Apple,Prophet
2008-05-07,4.1279238236774995,Apple,Prophet
2008-05-08,4.077978105022633,Apple,Prophet
2008-05-09,4.008171087335002,Apple,Prophet
2008-05-12,4.077470155478662,Apple,Prophet
2008-05-13,4.094360139732922,Apple,Prophet
2008-05-14,4.122576003457731,Apple,Prophet
2008-05-15,4.070475587919443,Apple,Prophet
2008-05-16,3.9988797106841822,Apple,Prophet
2008-05-19,4.065341238118895,Apple,Prophet
2008-05-20,4.082160845533873,Apple,Prophet
2008-05-21,4.110721771636241,Apple,Prophet
2008-05-22,4.059347527287297,Apple,Prophet
2008-05-23,3.9888130529091863,Apple,Prophet
2008-05-27,4.0785098036804435,Apple,Prophet
2008-05-28,4.108895816030893,Apple,Prophet
2008-05-29,4.059313536116645,Apple,Prophet
2008-05-30,3.9904890813205274,Apple,Prophet
2008-06-02,4.065898238247279,Apple,Prophet
2008-06-03,4.085670074574457,Apple,Prophet
2008-06-04,4.117089727550383,Apple,Prophet
2008-06-05,4.06846684448564,Apple,Prophet
2008-06-06,4.00058840762619,Apple,Prophet
2008-06-09,4.079596060882745,Apple,Prophet
2008-06-10,4.10116390284801,Apple,Prophet
2008-06-11,4.134870970535359,Apple,Prophet
2008-06-12,4.0891487115694565,Apple,Prophet
2008-06-13,4.0249045204140526,Apple,Prophet
2008-06-16,4.12031444112174,Apple,Prophet
2008-06-17,4.149485073654127,Apple,Prophet
2008-06-18,4.191968504380534,Apple,Prophet
2008-06-19,4.156225496211006,Apple,Prophet
2008-06-20,4.103166084407095,Apple,Prophet
2008-06-23,4.238953206308209,Apple,Prophet
2008-06-24,4.2835693821058385,Apple,Prophet
2008-06-25,4.342273062338079,Apple,Prophet
2008-06-26,4.323351899158739,Apple,Prophet
2008-06-27,4.287518159528778,Apple,Prophet
2008-06-30,4.475133392468472,Apple,Prophet
2008-07-01,4.536251662098495,Apple,Prophet
2008-07-02,4.610642653205097,Apple,Prophet
2008-07-03,4.606339631144421,Apple,Prophet
2008-07-07,4.8012736481693485,Apple,Prophet
2008-07-08,4.868385897842982,Apple,Prophet
2008-07-09,4.946572930112276,Apple,Prophet
2008-07-10,4.943792343020924,Apple,Prophet
2008-07-11,4.920477868910862,Apple,Prophet
2008-07-14,5.122063152962284,Apple,Prophet
2008-07-15,5.179703315858391,Apple,Prophet
2008-07-16,5.246599414065088,Apple,Prophet
2008-07-17,5.230930288291991,Apple,Prophet
2008-07-18,5.193384795680825,Apple,Prophet
2008-07-21,5.347172626918147,Apple,Prophet
2008-07-22,5.388252646118363,Apple,Prophet
2008-07-23,5.438833009874947,Apple,Prophet
2008-07-24,5.407425079094758,Apple,Prophet
2008-07-25,5.355038227727867,Apple,Prophet
2008-07-28,5.4725606633548916,Apple,Prophet
2008-07-29,5.505106032307455,Apple,Prophet
2008-07-30,5.54923000231366,Apple,Prophet
2008-07-31,5.513555104936252,Apple,Prophet
2008-08-01,5.459150415665124,Apple,Prophet
2008-08-04,5.583901026205681,Apple,Prophet
2008-08-05,5.622940114708262,Apple,Prophet
2008-08-06,5.675297192443279,Apple,Prophet
2008-08-07,5.649340364304472,Apple,Prophet
2008-08-08,5.60584185856773,Apple,Prophet
2008-08-11,5.766960309579103,Apple,Prophet
2008-08-12,5.818057499667098,Apple,Prophet
2008-08-13,5.88176677902284,Apple,Prophet
2008-08-14,5.866049706974838,Apple,Prophet
2008-08-15,5.831282408611736,Apple,Prophet
2008-08-18,6.005915068569506,Apple,Prophet
2008-08-19,6.056247212677553,Apple,Prophet
2008-08-20,6.116142639316306,Apple,Prophet
2008-08-21,6.093391779345389,Apple,Prophet
2008-08-22,6.048257681105561,Apple,Prophet
2008-08-25,6.171590929535611,Apple,Prophet
2008-08-26,6.198341423171666,Apple,Prophet
2008-08-27,6.231697117630641,Apple,Prophet
2008-08-28,6.179707904935343,Apple,Prophet
2008-08-29,6.102950813529078,Apple,Prophet
2008-09-02,6.110561384212637,Apple,Prophet
2008-09-03,6.106567219577665,Apple,Prophet
2008-09-04,6.0175147952645505,Apple,Prophet
2008-09-05,5.904483240598453,Apple,Prophet
2008-09-08,5.823247205372274,Apple,Prophet
2008-09-09,5.784485890515631,Apple,Prophet
2008-09-10,5.7551337855965485,Apple,Prophet
2008-09-11,5.64407481951409,Apple,Prophet
2008-09-12,5.512669103137629,Apple,Prophet
2008-09-15,5.400032612746101,Apple,Prophet
2008-09-16,5.359040594066241,Apple,Prophet
2008-09-17,5.331579016421402,Apple,Prophet
2008-09-18,5.226437804647242,Apple,Prophet
2008-09-19,5.1048218994797665,Apple,Prophet
2008-09-22,5.04239845419039,Apple,Prophet
2008-09-23,5.0240526757590285,Apple,Prophet
2008-09-24,5.0215722793059205,Apple,Prophet
2008-09-25,4.946232118797309,Apple,Prophet
2008-09-26,4.855900272964569,Apple,Prophet
2008-09-29,4.8917574482081605,Apple,Prophet
2008-09-30,4.90617658185264,Apple,Prophet
2008-10-01,4.9357642098468855,Apple,Prophet
2008-10-02,4.888511335933746,Apple,Prophet
2008-10-03,4.824838667922752,Apple,Prophet
2008-10-06,4.929231195250703,Apple,Prophet
2008-10-07,4.961955701939659,Apple,Prophet
2008-10-08,5.0073412124440395,Apple,Prophet
2008-10-09,4.9733138967979365,Apple,Prophet
2008-10-10,4.920281253361212,Apple,Prophet
2008-10-13,5.041685021813629,Apple,Prophet
2008-10-14,5.075536148094278,Apple,Prophet
2008-10-15,5.120087148430389,Apple,Prophet
2008-10-16,5.083498882385661,Apple,Prophet
2008-10-17,5.02643771420805,Apple,Prophet
2008-10-20,5.129770664556463,Apple,Prophet
2008-10-21,5.156575562992452,Apple,Prophet
2008-10-22,5.194049317370868,Apple,Prophet
2008-10-23,5.150624743589687,Apple,Prophet
2008-10-24,5.087221615296837,Apple,Prophet
2008-10-27,5.176653600661302,Apple,Prophet
2008-10-28,5.201101607140786,Apple,Prophet
2008-10-29,5.237555980821397,Apple,Prophet
2008-10-30,5.194514487606017,Apple,Prophet
2008-10-31,5.132924723831208,Apple,Prophet
2008-11-03,5.23611643464577,Apple,Prophet
2008-11-04,5.267669307832071,Apple,Prophet
2008-11-05,5.312285864921411,Apple,Prophet
2008-11-06,5.278305409601727,Apple,Prophet
2008-11-07,5.226497860567251,Apple,Prophet
2008-11-10,5.361394115043146,Apple,Prophet
2008-11-11,5.403613751030791,Apple,Prophet
2008-11-12,5.458603664820909,Apple,Prophet
2008-11-13,5.434507608649444,Apple,Prophet
2008-11-14,5.391912449500602,Apple,Prophet
2008-11-17,5.548843036962463,Apple,Prophet
2008-11-18,5.596121996622735,Apple,Prophet
2008-11-19,5.6548793022034545,Apple,Prophet
2008-11-20,5.633207360514115,Apple,Prophet
2008-11-21,5.591667514301166,Apple,Prophet
2008-11-24,5.743667150488335,Apple,Prophet
2008-11-25,5.786755205841048,Apple,Prophet
2008-11-26,5.8401727462410244,Apple,Prophet
2008-11-28,5.7632402738918005,Apple,Prophet
2008-12-01,5.888804995838338,Apple,Prophet
2008-12-02,5.922009922906901,Apple,Prophet
2008-12-03,5.9652069636896625,Apple,Prophet
2008-12-04,5.926696054829111,Apple,Prophet
2008-12-05,5.867247323494276,Apple,Prophet
2008-12-08,5.961099421341474,Apple,Prophet
2008-12-09,5.983936416109421,Apple,Prophet
2008-12-10,6.01692792608756,Apple,Prophet
2008-12-11,5.968389053920426,Apple,Prophet
2008-12-12,5.899092277450128,Apple,Prophet
2008-12-15,5.964349134879557,Apple,Prophet
2008-12-16,5.977892023334383,Apple,Prophet
2008-12-17,6.001660816289612,Apple,Prophet
2008-12-18,5.943943462145283,Apple,Prophet
2008-12-19,5.86549036707018,Apple,Prophet
2008-12-22,5.903326503725076,Apple,Prophet
2008-12-23,5.907779875559251,Apple,Prophet
2008-12-24,5.922540359399618,Apple,Prophet
2008-12-26,5.768853431507332,Apple,Prophet
2008-12-29,5.783099427610525,Apple,Prophet
2008-12-30,5.780903412831574,Apple,Prophet
2008-12-31,5.789868408688113,Apple,Prophet
2009-01-02,5.627802579642939,Apple,Prophet
2009-01-05,5.63996013958243,Apple,Prophet
2009-01-06,5.640467552469791,Apple,Prophet
2009-01-07,5.654045129923117,Apple,Prophet
2009-01-08,5.589294070391856,Apple,Prophet
2009-01-09,5.5072714644791345,Apple,Prophet
2009-01-12,5.5579717901519174,Apple,Prophet
